id,date,username,badge,stars,model,variation,upvotes,comments,replied,title,url,reply,body
R1HTSK6SKZWX1C,"March 4, 2020",Smoke92,Verified Purchase,1,C3224dw,N/A,0,1,Yes,"Garbage product, garbage tech support.",https://www.amazon.com/gp/customer-reviews/R1HTSK6SKZWX1C?ie=UTF8&ASIN=B07T6PGM4J,Thank you for this feedback. Lexmark strives to deliver quality products that are easy to use and we are disappointed we did not deliver in this case. Lexmark support calls are typically answered in under a minute when you call 1-800-LEXMARK (1-800-539-6275) from Monday-Friday 8:00am to 9:00pm EST. I hope you will give us another chance to help resolve the Wi-Fi and other issues you are having with your C3224 printer. ,"Out of the box this wouldn't work with my wi-fi connection that all my other devices work with. I ended up having to run a 20 foot USB cable to it and it still never worked. Just printed page after page of random letters, numbers, and symbols. No response on the front panel, cant even turn it off without unplugging it. Downloaded all drivers for it and no difference. Waited over an hour on the phone for technical support on multiple occasions before giving up. Lexmark chat tech support doesn't even load when you try and use it. It just says there is an error with the application. I have about 6 hours into this thing and its never worked. Don't waste your time."
R3HKMNDZ0EAS3X,"March 2, 2020",CJ,Verified Purchase,1,C3224dw,N/A,0,1,Yes,Junk,https://www.amazon.com/gp/customer-reviews/R3HKMNDZ0EAS3X?ie=UTF8&ASIN=B07T6PGM4J,"Hi CJ, Thank you for this review. We strive to delivery high quality and reliable products and hate to hear about the problems you experienced with your C3224 printer. The behavior you have outlined is not expected; however, it sounds like you are still in the warranty period.  I recommend calling 1-800-LEXMARK (1-800-539-6275) Monday-Friday 8:00am to 9:00pm EST and selecting the option for technical support so we can help to get you going again.","Color didn't work well out of the box, out-of-memory errors trying to print a single page document, and the whole thing stopped working just over 2 months after delivery. For the price I wasn't expecting much, but this printer just isn't fit for any use. I got about five weeks of printing b&w documents out of it at a rate of 5-10 pages per day, 5 days per week. Very disappointing, and a waste of time, money and energy."
R1RN4SV604B4A2,"February 28, 2020",Cynthia Tuel,Verified Purchase,5,C3224dw,N/A,0,0,No,So far so good,https://www.amazon.com/gp/customer-reviews/R1RN4SV604B4A2?ie=UTF8&ASIN=B07T6PGM4J,,"So far this has been an excellent printer. It does have a little troubled duplexing card stock, but at this price point I'll manually flip the page over. Only the second day, so I'll revisit this on day 30"
R7F441SBI1GQC,"February 25, 2020",Winona,Verified Purchase,5,C3224dw,N/A,0,0,No,prints cleanly and quickly,https://www.amazon.com/gp/customer-reviews/R7F441SBI1GQC?ie=UTF8&ASIN=B07T6PGM4J,,Wonderful upgrade from our (very) old printer and just what we needed. The only thing that I am kind of disappointed about is that duplex printing seems to be for letter paper only.
R3C7YDV8538LJ6,"February 24, 2020",Laurie Ballora,Verified Purchase,1,C3224dw,N/A,3,0,No,Not worth the money! Cartridges too expensive!!,https://www.amazon.com/gp/customer-reviews/R3C7YDV8538LJ6?ie=UTF8&ASIN=B07T6PGM4J,,I would not purchase again! Print quality is great but the cartridges are more expensive than the printer! DO NOT BUY! Get a different one!
R248OY3VSA2N60,"February 17, 2020",beavercopa,Verified Purchase,1,C3224dw,N/A,0,0,No,JUNK JUNK JUNK,https://www.amazon.com/gp/customer-reviews/R248OY3VSA2N60?ie=UTF8&ASIN=B07T6PGM4J,,"A DISK, 3 CALLS TO IT, 3 FAILED ATTEMPTS FROM LEXMARK TO GET INTO MY COMPUTER. IT WEIGHS A TON, AND DOES NOT WORK. WIRELESS APPS, PHONE CALLS, AND IT PROFESSIONAL AND THREE FAILED ATTEMPTS FOR SOMEONE TO REMOTE IN AND FIX.. WORTH LESS AND GET OUT OF THE BUSINESS."
R2ZS5TI97LAWMH,"February 16, 2020",Tony Divine,Verified Purchase,1,C3224dw,N/A,0,1,Yes,TRASH,https://www.amazon.com/gp/customer-reviews/R2ZS5TI97LAWMH?ie=UTF8&ASIN=B07T6PGM4J,"We are sorry to hear about your difficulty configuring the C3224dw, Tony. This product is fully compatible with Windows 10 (both 32-bit and 64-bit versions). We recommend checking out the resources at support.lexmark.com. Once at this support page, simply enter the Product Name ""C3224"" and then go to the ""Drivers and Downloads"" link where you will find the Windows 10 drivers. You will also find access to live chat and other product manuals, guides, and other resources. If you are in need of further assistance, please call 1-800-LEXMARK (1-800-539-6275) Monday-Friday 8:00am to 9:00pm EST and select the option for technical support.","doesn't print, plain and simple. tried to print through network and through USB cable, and no Windows 10 drivers???? its 2020!!!! waste of time and money. Website is useless, just says to install Windows 8.1 drivers but they don't work. first and last time I buy a Lexmark product"
R2USZC0LMS5UHY,"February 16, 2020",dedw,Verified Purchase,5,C3224dw,N/A,0,0,No,Value++++++,https://www.amazon.com/gp/customer-reviews/R2USZC0LMS5UHY?ie=UTF8&ASIN=B07T6PGM4J,,"This is a great printer, easy to connect to WiFi"
R2BBHFLB8X3CBJ,"February 14, 2020",Deanomite,Verified Purchase,1,C3224dw,N/A,0,0,No,immediate problems. never got it working.,https://www.amazon.com/gp/customer-reviews/R2BBHFLB8X3CBJ?ie=UTF8&ASIN=B07T6PGM4J,,can't even get the printer on! keeps giving error saying remove packaging. Been on the phone with tech support for over an hour trying to get it to work. Longest brand new printer setup hassle i've ever experienced. Can't print. Waiting for someone to email me back to see what to do about it.The replacement arrived and was a long nightmare to install. I'm quite tech savy and could not get wireless printing to work at all. Tired of dealing with extensive setup so just returning. My laptop has no CD drive and trying to connect from laptop or phone was too complicated. Felt like i stepped back to 1999 and just gave up.
R31PVVAS6QHZH1,"February 10, 2020",Kevin P,Verified Purchase,1,C3224dw,N/A,1,0,No,DOA with cartridge packaging material error,https://www.amazon.com/gp/customer-reviews/R31PVVAS6QHZH1?ie=UTF8&ASIN=B07T6PGM4J,,"I was looking forward to trying this printer out. I followed the setup instructions precisely, and noticed that it was hard to open and close the cartridge tray door. The printer reported a 29.43 error about cartridge packaging material still being present. I checked carefully twice, but I had removed all the packaging material. I could not get past this error. LexMark tech support was closed, and they had a non-useful web page about this error, leading me to believe that this may be a common manufacturing defect.Printers are problematic enough when they have been in use for months and years, so I don't want a printer that has problems when it is brand new. I returned it."
R3CAO4DFVVR0BA,"February 3, 2020",John C,Verified Purchase,5,C3224dw,N/A,9,0,No,Excellent printer for the price,https://www.amazon.com/gp/customer-reviews/R3CAO4DFVVR0BA?ie=UTF8&ASIN=B07T6PGM4J,,"I followed some of the advice from others who let comments (e.g. Once my router gave it a DHCP address I made it static). Afterwards, my devices were quickly able to locate it. I printed acolor photo from two and a text page from the rest. I have not tried to print a multipage document yet, but the pictures were high enough quality on standard paper that I could have them freshness. Set up was not easy, but I wouldn't call it difficult. I will update this once I have attempted a multipage document and buy my first replacement toner. Thus far I am very satisfied with its results.I printed a full color 39 page double sided document over WiFi. The document includes color graphs, color and black and white text, images, and color tables. From the time I pressed the print button until it completed printing was 4 minutes and 30 seconds. Every detail on each page is quality. There is no smudging. Each page is perfectly aligned from front to back.I am perplexed about all of the 1 star complaints, this printer is awesome!"
R2XUIE4LW1YKR,"February 2, 2020",Amazon Customer,Verified Purchase,5,C3224dw,N/A,2,0,No,Great printer for the price,https://www.amazon.com/gp/customer-reviews/R2XUIE4LW1YKR?ie=UTF8&ASIN=B07T6PGM4J,,Very impressed. Not crazy fast but is the first one I have bought that actualy does auto 2 side printing. Saves me alot of paper and dont have to feed the paper in a second time.
R1HHFCRZU2QV5O,"January 25, 2020",Ed,Verified Purchase,5,C3224dw,N/A,2,0,No,Excellent Color Printer,https://www.amazon.com/gp/customer-reviews/R1HHFCRZU2QV5O?ie=UTF8&ASIN=B07T6PGM4J,,"Setup was a breeze with my macbook, took less than 5 min. Quality and speed are outstanding. I love it"
R2JJXVDPKZCTPB,"January 23, 2020",Benjamin Lai,Verified Purchase,5,C3224dw,N/A,6,0,No,Excellent,https://www.amazon.com/gp/customer-reviews/R2JJXVDPKZCTPB?ie=UTF8&ASIN=B07T6PGM4J,,"This thing makes me feel dumb that I never bought one years ago and why this is not considered more on top printer lists as an economy buy. I've wasted so much money on bad inkjet printers that clog over time not to mention all the ink cartridges. I run a small business and need a printer only sporadically for invoicing and bulk photo printing. The review...1. The setup was not without it's challenges. You just need to make sure that you connect the Wifi to the printer first through the printer control panel then proceed with downloading the appropriate drivers/apps for your device. I found it really easy to connect the devices actually. My Google phone and Chromebook latched on immediately. I could see how others could have issues figuring this out though. I'm fairly tech savvy but it still took me a few minutes of fiddling. I don't understand the lack of included instructions out of the box or online. You really just need a small note card that could walk you through it but nothing, weird. The printing software is nothing to write home about and typically no frills.2. Quality for text is very good of course since it's a laser. Photos are okay. They aren't as poppy or crisp as most inkjets in the same price range but it's passable, at least for my needs. I didn't expect too much for the photo printing (due to reviews I read) but it actually met or exceeded my expectations. If photos are your main interest then you shouldn't be looking at a laser anyway.3. Although this is compact compared to other laser printers, it's not exactly small. It takes up as much space as a small multifunction inkjet. The advantage is that I can shove this unit into a shelf because it doesn't have a scanner top that you need to lift. I realized over time that I use a scanner maybe once a year so I wanted forgo that function.Initially, I am super happy with this. The price is amazing!! It does exactly what I need it to do for use as a basic office printer. I've been buying inkjets all my life. I hope that I don't have to deal with clogged printer heads ever again. I was also weary of buying a 'Lexmark' since there is very little hype about this brand. But I love the no frills design and function of this unit. If I encounter issues then I will update this review. Otherwise, assume this thing is still kicking butt."
R1V3GT3OI6QDMG,"January 21, 2020",marcel ferrer,Verified Purchase,4,C3224dw,N/A,0,0,No,Good price,https://www.amazon.com/gp/customer-reviews/R1V3GT3OI6QDMG?ie=UTF8&ASIN=B07T6PGM4J,,"Sometimes it takes a to much time to print color files, but in general, it works well"
R1UEICG3FK2BBJ,"January 19, 2020",D. Engel,Verified Purchase,2,C3224dw,N/A,3,0,No,Toner is out-of-this-world expensive,https://www.amazon.com/gp/customer-reviews/R1UEICG3FK2BBJ?ie=UTF8&ASIN=B07T6PGM4J,,"Unfortunately, A) the setup process is a bit janky; luckily I have a bit of tech background and was able to put in the proper networking info manually to get it online. Print quality is good, but then I went to get some toner, and all I can find is $300 toner sets. 3x the cost of the device itself...yeah, no especially when there are Brothers available with $60 after-market toner."
R3EL6XIMQMZ64F,"January 19, 2020",christopher,Verified Purchase,5,C3224dw,N/A,0,0,No,Great value,https://www.amazon.com/gp/customer-reviews/R3EL6XIMQMZ64F?ie=UTF8&ASIN=B07T6PGM4J,,"Have not had the opportunity to print a large quantity of pages yet so I can't include durability or speed in my review. I can only write that the quality is very good. The few pages I did print in one que was very fast and quiet from both my MacBook and iPhone. I did not experience any problems in connecting the wifi and it only took minutes to connect. The negative -- screen is kind of small which makes it difficult to read and in the past I have personally used and owned inkjet so the unit was a lot heavier then Im used to. I don't know how the toner cartridges are set up in terms of black and if the color are all in one or separate.The primary purpose of me purchasing a laserjet is I got tired of the inkjets clogging and so far I am very pleased with that aspect and the overall performance of this lexmark printer. To me it was well worth the almost literal few dollars extra for piece of mind in knowing it so far is dependable in printing if I don't print for a week, or two or more. I think the value is extremely good considering it is not a monotone printer but a color laserjet."
RDP4CHVHPOOE8,"January 19, 2020",Judith Kumar Watkins,Verified Purchase,5,C3224dw,N/A,0,0,No,Great printer for home business,https://www.amazon.com/gp/customer-reviews/RDP4CHVHPOOE8?ie=UTF8&ASIN=B07T6PGM4J,,"Business, educational, personal"
R3HGXA56ZCTTME,"January 19, 2020",Ira Rosenberg,Verified Purchase,1,C3224dw,N/A,0,0,No,This printer's ONLY good feature is its price,https://www.amazon.com/gp/customer-reviews/R3HGXA56ZCTTME?ie=UTF8&ASIN=B07T6PGM4J,,"Don't even know where to begin. In short, it's defective and no amount of fussing, firmware updating, ""Color Calibrating"" will fix it. The black image is shifted about 1/16th of an inch from all of the color images. Looks like a weird ghost image on every printout.This issue is not fixable, and tech support is useless. It's going back..."
R197AIJ5OWG5E1,"January 18, 2020",Tech User,Verified Purchase,1,C3224dw,N/A,0,0,No,Don't buy this printer,https://www.amazon.com/gp/customer-reviews/R197AIJ5OWG5E1?ie=UTF8&ASIN=B07T6PGM4J,,The printer was damaged and I was not able to install it. I had to return it.
R3N9UDSF8XE674,"January 17, 2020",Romean Bassiri,Verified Purchase,1,C3224dw,N/A,2,0,No,Beware of expensive toner,https://www.amazon.com/gp/customer-reviews/R3N9UDSF8XE674?ie=UTF8&ASIN=B07T6PGM4J,,Printer purchased for $118. Great deal right? Wait till you have to buy toner for it. At around $75 each it will cost you $300 to put ink in this printer. Ha!I am updating my review on this printer after over a month of use. At first I was very concerned over the cost of the cartridges. After using it for a while now I am extremely concerned over the cost of the cartridges and the actual pages you get per cartridge.I am printing shipping labels with this printer in black and white. I got about 170 lables with the partial cartridge that it comes with. Today I ordered the third black cartridge from Lexmark. According to the printer count I have printed a total of 766 pages and have used up the starter cartridge and one of the brand new full cartridges. This is an absolutely miserable page count considering Lexmark claims I should be getting 1500+ pages per cartridge.The only reason I went with this printer was because I used to run a Lexmark 250DN printer here in the office. We got well over 1000 pages on each cartridge with that old printer. Guess newer isn't always better. Sad.
R1DSGAPNGG525Q,"January 15, 2020",msbav8r,Verified Purchase,1,C3224dw,N/A,8,1,No,NOT compatible with Lexmark mobile app,https://www.amazon.com/gp/customer-reviews/R1DSGAPNGG525Q?ie=UTF8&ASIN=B07T6PGM4J,,"After 1 1/2 hours unpacking, setting up, and dealing with Lexmark technical support, they finally said this model is NOT compatible with the mobile printing app and CANNOT be used as a network printer and will NOT print wirelessly.Many manufacturers produce lower quality, lower-end products specifically for high-volume retailers like Amazon, Walmat, Home Depot, etc. The retailer dictates the price point and the manufacturer uses cheaper parts, removes functions, etc.This is one of those. Every other model of Lexmark is compatible with their mobile printing app, which is required to print wirelessly from your phone, tablet, etc This one isn't.If you need to print wirelessly do NOT buy this printer."
R350CWIIY86YOT,"January 14, 2020",Jamie and Heather Hejduk,Vine Customer,5,C3224dw,N/A,0,0,No,Great printer for the price,https://www.amazon.com/gp/customer-reviews/R350CWIIY86YOT?ie=UTF8&ASIN=B07T6PGM4J,,This printer is excellent for the price. It prints nicely. It's easy to set up. The features are good. I'm happy with it.
R52NIBV9IQFR5,"January 12, 2020",Christian E Belcastro,Verified Purchase,5,C3224dw,N/A,0,0,No,Must buy,https://www.amazon.com/gp/customer-reviews/R52NIBV9IQFR5?ie=UTF8&ASIN=B07T6PGM4J,,This printer is amazing it came with enough ink to print 100 full color pages and I’m still going this is a must buy if you want a laser printer
R3IBKGGW7HZEN,"January 12, 2020",Amazon Customer,Verified Purchase,5,C3224dw,N/A,0,0,No,Easy set up,https://www.amazon.com/gp/customer-reviews/R3IBKGGW7HZEN?ie=UTF8&ASIN=B07T6PGM4J,,"Big printer! So far I really like it. Was easy to set up, and easy to print remotely from as devices."
R13260TB0CSKD4,"January 12, 2020",Brandon T.,Verified Purchase,1,C3224dw,N/A,1,0,No,MAC USERS BEWARE,https://www.amazon.com/gp/customer-reviews/R13260TB0CSKD4?ie=UTF8&ASIN=B07T6PGM4J,,"If your looking for a Mac printer / air print, this is not it. Although it does say air print right on the box, no matter what I did the printer would not connect. Manual IP entry, downloading drivers, even assigning the printer it’s own local port, nothing work on several air books. Returning ASAP"
R1IR1GXBB6OCQ1,"January 11, 2020",JIM,Verified Purchase,1,C3224dw,N/A,0,0,No,WON'T WORK WITH A MAC,https://www.amazon.com/gp/customer-reviews/R1IR1GXBB6OCQ1?ie=UTF8&ASIN=B07T6PGM4J,,"I WASTED HOURS TRYING TO GET THIS COMPUTER TO WORK WITH MY MAC. CUSTOMER SERVICE WAS LESS THAN USELESS (""Is the machine turned on?"" gee I never thought of that)"
R3G5C2GJT5MYVR,"January 9, 2020",mei zhou,Verified Purchase,5,C3224dw,N/A,0,0,No,perfect print quality,https://www.amazon.com/gp/customer-reviews/R3G5C2GJT5MYVR?ie=UTF8&ASIN=B07T6PGM4J,,great little laser printer. perfect for my office need.
R3CX6DSV55FXT3,"January 9, 2020",Alan Krepel,Verified Purchase,5,C3224dw,N/A,0,0,No,They loved the gift,https://www.amazon.com/gp/customer-reviews/R3CX6DSV55FXT3?ie=UTF8&ASIN=B07T6PGM4J,,It was a gift but it works pretty good
R37XIOL5SYHI5V,"January 7, 2020",Pathfinder,Verified Purchase,5,C3224dw,N/A,0,0,No,So far so good,https://www.amazon.com/gp/customer-reviews/R37XIOL5SYHI5V?ie=UTF8&ASIN=B07T6PGM4J,,"Used for every day printing, including photos, works very good. Still learning the ins and outs, I've had the printer for a month now."
R2FW5GIN1X9NWA,"January 6, 2020",Elisia,Verified Purchase,5,C3224dw,N/A,0,0,No,Works great,https://www.amazon.com/gp/customer-reviews/R2FW5GIN1X9NWA?ie=UTF8&ASIN=B07T6PGM4J,,It's my first color laser printer. I'm very happy with it.
RVK9HJ6VR8WV6,"January 5, 2020",E. Saltzberg,Verified Purchase,5,C3224dw,N/A,0,0,No,Great quality for almost no money.,https://www.amazon.com/gp/customer-reviews/RVK9HJ6VR8WV6?ie=UTF8&ASIN=B07T6PGM4J,,Great quality for $116. A laser print is so much better than a dot matrix.
R1XAOQKUSXSH8Z,"January 5, 2020",ScotA,Verified Purchase,1,C3224dw,N/A,12,2,No,From sucker to furious.,https://www.amazon.com/gp/customer-reviews/R1XAOQKUSXSH8Z?ie=UTF8&ASIN=B07T6PGM4J,,"I'm terribly disappointed with what this printer has produced. My heart sank on the first test page when what came out appeared to have been the product of an inkjet printer. I really thought I had mistakenly paid for an inkjet the quality is so poor. And now I've gone from feeling like a sucker to being completely furious.I causes me to reconsider that value of Amazon exspecially for more expensive items. I very much wanted to make use of this printer today. I don't get much time off. I don't have time for BS.If I had gotten this at a brink-and-morter, I could solve this problem today. I'd go back to the store, show them the garbage that came out of this printer and they'd likely help me. I'd get back home and could continue with today's work.Instead now I've got to go through the pain of trying to figure out exactly what hoops I've got to jump through to get satisfaction.It's possible that it's not the printer itself that's the problem but instead the toner cartridges it came with. That doesn't matter and it doesn't help me. I need a working device now. I don't have it. I've tried shaking the cartidges but it doesn't help.I've included a video showing what the printer produced. Note the inkjet printer-like patterning in the rainbow image. Even basic black text is spotty and broken."
R1W1Z6HHF2JMX5,"December 24, 2019",Family Man,Verified Purchase,4,C3224dw,N/A,2,0,No,Did not work out of the box,https://www.amazon.com/gp/customer-reviews/R1W1Z6HHF2JMX5?ie=UTF8&ASIN=B07T6PGM4J,,"When setting up the printer I kept getting a persistent error message ""Remove Cartridge Packaging "" even though I had removed all the packaging. Went through online troubleshooting to no avail. Phone support was very courteous, but repeated the online troubleshooting again to no avail. Lexmark is sending out another printer but I will have to transfer the print cartridges, paper tray, and waste toner bottle from the defective printer to the new printer when it arrives.Update: I am upgrading my rating from 1 start to 4 stars. I received the replacement printer, unpacked it (was very careful pulling the plastic tabs off of the toner cartridges), and it started up without any problems. My Windows 10 pc found it on my network immediately and I was able to print with no problems. I am subtracting 1 star because of the hassle of dealing with a dead-on-arrival product, having to take the return to the ups store, etc.."
R21I0LPZU7UB39,"December 23, 2019",gregory,Verified Purchase,1,C3224dw,N/A,1,0,No,Don't waste your money.,https://www.amazon.com/gp/customer-reviews/R21I0LPZU7UB39?ie=UTF8&ASIN=B07T6PGM4J,,"Bought this printer to replace my old inkjet printer. The software instructions are so veage it's amazing anyone could connect to their computer much less network. And once it was connect, kept getting Error messages that it was out of Magenta toner. Brand new and already asking for toner to be replaced. what a load of crap. Day2 working with tech support. OMG what a trip."
R3B2I6TKIGQNAU,"December 23, 2019",Monique,Verified Purchase,4,C3224dw,N/A,0,0,No,don’t chance it,https://www.amazon.com/gp/customer-reviews/R3B2I6TKIGQNAU?ie=UTF8&ASIN=B07T6PGM4J,,"The printer came perfectly, set up only took about 5 minutes, I didn’t open the package till the next day , I wish I would have opened it sooner , so anyway as I’m setting up my app to print wirelessly to the printer . I press print , it’s loading ... I waited and waited and waited , nothing ! so I canceled and thought maybe it’s because it’s the printers first print . NOPE ! I waited 15 minutes while it stated it was “loading” nothing . I’ve began my return as of right now I’m really upset . I run an at home BUISNESS and this is very disappointing. I was planning on using this right before Christmas considering it came 3 days before and I open it two days before and it’s a piece of CRAP ! don’t listen to the good reviews like I did and say “hey let’s give it a chance” NO don’t do it you will be dissatisfied completely!"
R3NBZQNRW7JOIB,"December 22, 2019",albert plante jr,Verified Purchase,1,C3224dw,N/A,2,0,No,Ink cost more than printer,https://www.amazon.com/gp/customer-reviews/R3NBZQNRW7JOIB?ie=UTF8&ASIN=B07T6PGM4J,,I paid for a laser color printer but it was always in sleep mode and the ink ran out so fast when I did use it. Also to replace the inkit would cost more than just buying a new printer.Very disappointing to me and cost my company money and time.I sent product back and was never refunded like promised
RYL17HVTSUTCG,"December 21, 2019",Arun Kumar,Verified Purchase,4,C3224dw,N/A,0,0,No,No Fuss,https://www.amazon.com/gp/customer-reviews/RYL17HVTSUTCG?ie=UTF8&ASIN=B07T6PGM4J,,Works as advertised. Pretty easy to setup through the app. Print quality is quite decent. Value is ridiculously high for the money spent! Not sure how much replacement toner's going to cost - Maybe that's where the catch is?! I'm quite happy with this purchase so far.
R2R8VZAOURKTJT,"December 21, 2019",Brian J. Fitzpatrick,Vine Customer,3,C3224dw,N/A,1,0,No,Laser Quality wireless printing,https://www.amazon.com/gp/customer-reviews/R2R8VZAOURKTJT?ie=UTF8&ASIN=B07T6PGM4J,,"I was able to wirelessly connect my Android phone using the Google Cloud Print app which is a great feature. While I love the quality pictures this printer puts out and the sharpness of my documents, I was astonished when I found how much a new set of Cartridges cost...double the price of the printer !!Hopefully the Toner Cartridges last a real long time."
