id,date,username,badge,stars,model,variation,upvotes,comments,replied,title,url,reply,body
R3DNVBSCG3IKVO,"January 13, 2020",ionei,Verified Purchase,4,C3326dw,N/A,0,0,No,"Big, but does the job",https://www.amazon.com/gp/customer-reviews/R3DNVBSCG3IKVO?ie=UTF8&ASIN=B07T3H979V,,"print quality is great, but then again Ive only had it for a month; all my printers did a great job for several months. I'll re-review if a problem comes up.The thing is big and heavy enough I was worried as I set it down on my glass shelf, but it was ok. Set up was relatively easy, connecting the 5 laptops in the family to it took little time (though for some reason one computer came out with weird settings that had to be reset to normal). Prints pretty quickly but with a fair amount of noise compared to my old (inkjet) printer."
RJK6ON53WI7VO,"January 8, 2020",F. Pearl,Verified Purchase,5,C3326dw,N/A,0,0,No,Great printer for professional looking results,https://www.amazon.com/gp/customer-reviews/RJK6ON53WI7VO?ie=UTF8&ASIN=B07T3H979V,,"Excellent printer for value and quality. The starter toner does not last long so consider toner cost when buying the printer. I used it for printing brochures, which looked awesome compared to the inkjet ones."
R2N1H6N470LYGV,"December 24, 2019",miriam garcia,Verified Purchase,5,C3326dw,N/A,0,0,No,works excellent,https://www.amazon.com/gp/customer-reviews/R2N1H6N470LYGV?ie=UTF8&ASIN=B07T3H979V,,Works excellent.
RCZQ7BFHLX5FJ,"March 22, 2020",Jose Manuel Jaquez,Verified Purchase,4,MC3224adwe,N/A,0,0,No,Physical design is perfectly built. Software issues.,https://www.amazon.com/gp/customer-reviews/RCZQ7BFHLX5FJ?ie=UTF8&ASIN=B07T4LGDGQ,,"I am a technician, And I have bough two of this printer. So far what I had found it looks like there is some conflict with the firmware in this printer (drivers issues).But it will work as the manufacturer expected when they fix a posible bug in the software part."
R1CH777KCGNE16,"March 19, 2020",Junior E.,Verified Purchase,5,MC3224adwe,N/A,0,0,No,Good,https://www.amazon.com/gp/customer-reviews/R1CH777KCGNE16?ie=UTF8&ASIN=B07T4LGDGQ,,Ok
R2Q7QKKZXD74IE,"March 16, 2020",J. Browning,Verified Purchase,1,MC3224adwe,N/A,0,0,No,Finding ink is an expensive and frustrating ordeal,https://www.amazon.com/gp/customer-reviews/R2Q7QKKZXD74IE?ie=UTF8&ASIN=B07T4LGDGQ,,I order the cartridge numbers that were on the cartridges that came in the printer and they didn't work. Turns out there is a secondary cartridge number you have to order and I cannot find them anywhere. I now have $300 in ink I can't use and can't return but can't find the ones I need! By looking at the cost of the ink vs. other printers it would probably be cheaper to buy a new printer to match the cartridges I've got anyway!
R1AKLHNBKAIHGN,"March 14, 2020",SEYMOUR SCAGNETTI,Verified Purchase,5,MC3224adwe,N/A,0,0,No,SOLID LEXMARK PRODUCT,https://www.amazon.com/gp/customer-reviews/R1AKLHNBKAIHGN?ie=UTF8&ASIN=B07T4LGDGQ,,"OUTSTANDING VALUE FROM AMAZON WAREHOUSE. MY 10 YEAR OLD HP ENVY 110 INKJET FINALLY DIED. THIS IS MY 1st. LASER (ALSO COLOR). EXTREMELY IMPRESSED WITH THE BUILD AND PRINT QUALITY. WIRELESS WORKS FLAWLESS. AM LOOKING FORWARD TO NO MORE DRIED INK CARTRIDGES AND WASTED MONEY. THANKS AGAIN AMAZON WAREHOUSE. WAS LISTED AS USED ACCEPTABLE. OUTER BOX HAD WEAR AND TEAR FROM HANDLING AND STORAGE, BUT THE ITEM WAS BRAND NEW, FACTORY SEALED WITH ALL PLASTICS AND SHIPPING TAPES INTACT."
R3TG7QM7OJP02H,"March 12, 2020",M. Lane,Verified Purchase,4,MC3224adwe,N/A,0,0,No,Printer ok but not ok,https://www.amazon.com/gp/customer-reviews/R3TG7QM7OJP02H?ie=UTF8&ASIN=B07T4LGDGQ,,I did not get an owner’s manual and have trouble with connection issues
R1M1OO5BN0G06H,"March 10, 2020",MJ,Verified Purchase,4,MC3224adwe,N/A,0,0,No,Laser Printer,https://www.amazon.com/gp/customer-reviews/R1M1OO5BN0G06H?ie=UTF8&ASIN=B07T4LGDGQ,,I wanted to upgrade to a laser printer and was told by my son to get a Lexmark that is what his clients have had good luck with. I have been using it now for a few weeks and it is printing beautifully. So far I am seeing a big improvement in my ink usage. My only issue is that it sometimes go into such a deep sleep that I have to unplug it and replug it back in to reset it. I will search when I get a chance to see if their is a remedy for this once I am able to do so.
RQASILPRCWWL2,"March 3, 2020",Amazon Customer,Verified Purchase,1,MC3224adwe,N/A,0,1,No,Not connecting wire,https://www.amazon.com/gp/customer-reviews/RQASILPRCWWL2?ie=UTF8&ASIN=B07T4LGDGQ,,"Why is it not connecting with wireless connections, like a router, I have other printers from other companies but only this one is not connecting?"
RJK1DEBRDB1ZB,"February 23, 2020",Edwin Combs,Unverified,5,MC3224adwe,N/A,0,0,No,I own this printer and so far it works great,https://www.amazon.com/gp/customer-reviews/RJK1DEBRDB1ZB?ie=UTF8&ASIN=B07T4LGDGQ,,"I own this printer and the print quality is very good. I use it as a home printer/scanner/copier. I was going to buy an eco-tank Epson, but I go long periods without printing and inkjets get clogged nozzles. So far with this printer, I have no complaints. Toner is expensive, but in time there will be a cheaper third party alternative."
R4EPR22CU0QWU,"February 19, 2020",William A. Garlin Jr.,Verified Purchase,5,MC3224adwe,N/A,0,0,No,Nice Update,https://www.amazon.com/gp/customer-reviews/R4EPR22CU0QWU?ie=UTF8&ASIN=B07T4LGDGQ,,More compact than the unit it replaced and it does more.
R3E5PJ124P1FU,"February 14, 2020",Marcelo Tettamanti,Verified Purchase,2,MC3224adwe,N/A,1,1,No,Tough to make it work with obsolete PC software,https://www.amazon.com/gp/customer-reviews/R3E5PJ124P1FU?ie=UTF8&ASIN=B07T4LGDGQ,,"Print quality is ok. Trying to scan was a nightmare. I've managed over 5 different multifunction printers and the software of this system is a nightmare. You don't even have a straight forward, single push, SCAN button in your main options. I keep getting lured by price and end up repenting on these second grade brands."
R1YARC8VJQ6K6I,"February 27, 2020",Margo😇,Verified Purchase,5,MC3326adwe,N/A,0,0,No,Great LASER PRINTER! 😃,https://www.amazon.com/gp/customer-reviews/R1YARC8VJQ6K6I?ie=UTF8&ASIN=B07T5PRRXD,,Love it! 😃Home office & personal use.
R1TIU7XDSNYSCQ,"February 4, 2020",Charles Harrison,Verified Purchase,5,MC3326adwe,N/A,0,0,No,Works great,https://www.amazon.com/gp/customer-reviews/R1TIU7XDSNYSCQ?ie=UTF8&ASIN=B07T5PRRXD,,"I really like this printer. I liked my last Lexmark, but my wife wanted color, so I bought this one. Works great with good quality print and duplexing."
R1ZJ5A8AGR4EJF,"January 29, 2020",Teresa (ohio),Unverified,1,MC3326adwe,N/A,0,0,No,Run!,https://www.amazon.com/gp/customer-reviews/R1ZJ5A8AGR4EJF?ie=UTF8&ASIN=B07T5PRRXD,,"This printer is nothing but trouble. It is not user friendly. Our tech provider, along with certified Lexmark techs and I have spent countless man hours trying to get this printer to work correctly and have gotten nowhere. The airprint still doesn't work...at all...and the scanning feature is not working either. I would advise anyone considering purchasing this Lexmark to save your money and look elsewhere. I am so disappointed. Beyond that, I would also add that after yet another 2 hour telephone call to Lexmark yesterday, I have yet to receive the promised return communication from a more advanced tech. Lexmark? Really? You can do better. If there were lemon laws for printers, this one would definitely qualify as a lemon."
RQ267Y8YK5H6I,"January 20, 2020",Amazon Customer,Vine Customer,5,MC3326adwe,N/A,0,0,No,This is now my main printer,https://www.amazon.com/gp/customer-reviews/RQ267Y8YK5H6I?ie=UTF8&ASIN=B07T5PRRXD,,I have owned dozens of printers and this is the one I have chosen as my constantly on home printer. Anything other than photos are printed on this printer. Not that it does not print a decent photo but I have a much more expensive professional printer just for photos. I like everything about this printer and it is my current top choice for a home printer. It is dependable and as long as I keep paper in it I can count on it to print whatever I send to it. An absolute recommendation.
R2ZQGVP8POFMXU,"January 18, 2020",lynda,Verified Purchase,1,MC3326adwe,N/A,0,1,No,THIS PRINTER IS A PIECE OF CRAP!!!!,https://www.amazon.com/gp/customer-reviews/R2ZQGVP8POFMXU?ie=UTF8&ASIN=B07T5PRRXD,,"this is the worst printer i have ever bought- hard to get the paper in, hard to get it to print- the worst piece of crap everand i just bought new cartriges(very expensive) and it says ink supply low when it should be fullgoing back to HP"
RVP7XWF4RBIQ4,"January 7, 2020",H. Erickson,Vine Customer,5,MC3326adwe,N/A,0,0,No,"An excellent laser printer, especially for crafting!",https://www.amazon.com/gp/customer-reviews/RVP7XWF4RBIQ4?ie=UTF8&ASIN=B07T5PRRXD,,"This has been an excellent laser printer so far! We are incredibly pleased with it. Since it arrived and we set it up--which was simple for my husband but he is an IT guy so consider that--we've used it a ton. Probably a good two reams of paper and we've been satisfied with it all.It is an incredibly quick printer and scanner. The print quality is great and the ink never bleeds. I've enjoyed using this printer with my crafts, specifically my waterslide decals, because the laser ink doesn't need to be sealed and doesn't bleed under moisture. It dries quickly and applies precisely.Scanning setup took a bit more effort for me (husband wasn't home) but I got it up and running just fine by myself. The menu is color and so far has worked well, I have no problem operating this printer at all. My multiple devices have paired with it great.As far as laser printers go, and this one also being a color printer, this is an excellent choice for a home or small business printer! I would absolutely recommend it without reservations at this point. Of course, if anything changes I'll update this review accordingly."
R1FT7XLJFWCNHR,"December 5, 2019",Marc Murphy,Verified Purchase,5,MC3326adwe,N/A,2,0,No,Great MFP with amazing advanced network security settings,https://www.amazon.com/gp/customer-reviews/R1FT7XLJFWCNHR?ie=UTF8&ASIN=B07T5PRRXD,,The Web Interface for this printer is unlike anything I have ever seen and I'm in this industry. It comes with a small business price tag.......but has enterprise class features and performance. Great Product!
R1Q32ICX39T0Z6,"November 6, 2019",tjkindle,Verified Purchase,1,MC3326adwe,N/A,5,0,No,nightmare,https://www.amazon.com/gp/customer-reviews/R1Q32ICX39T0Z6?ie=UTF8&ASIN=B07T5PRRXD,,Nightmare to try an attempt wireless hook up for printing . spent hours on phone with support to no avail.I would recommend to Lexmark to enclose better instructions or don't buy
R26MNIOGAQK1A7,"October 29, 2019",bringles,Verified Purchase,1,MC3326adwe,N/A,11,1,No,"TONER IS OVER $100 PER COLOR, STAY AWAY",https://www.amazon.com/gp/customer-reviews/R26MNIOGAQK1A7?ie=UTF8&ASIN=B07T5PRRXD,,"BEWARE, TONER IS OVER $100 FOR EACH COLOR, STAY AWAY"
R2QL9XVWH70BIX,"October 15, 2019",subu mysore,Verified Purchase,5,MC3326adwe,N/A,0,0,No,Works well for me,https://www.amazon.com/gp/customer-reviews/R2QL9XVWH70BIX?ie=UTF8&ASIN=B07T5PRRXD,,It is silent. It is fast. It is too early to state Maintenance and any issues of long term usage
R2C92Z8Y9ULGHZ,"March 27, 2020",Amazon Customer,Verified Purchase,3,MC3224dwe,N/A,0,0,No,No way to Scan to Computer,https://www.amazon.com/gp/customer-reviews/R2C92Z8Y9ULGHZ?ie=UTF8&ASIN=B07T1DQNNS,,"""Scan Profiles"" not available."
R3I4D7WN7XZJ95,"March 19, 2020",Animal Friendly,Verified Purchase,5,MC3224dwe,N/A,0,0,No,Good quality build and finish and Win10 sees it easily.,https://www.amazon.com/gp/customer-reviews/R3I4D7WN7XZJ95?ie=UTF8&ASIN=B07T1DQNNS,,"A great looking printer. Solid and comes with toner. Prints nice like a laser should, and win10 computers see it easily.One note on setup, skip the ""lexmark app"" and just setup from the touchscreen on the printer, it connects to the network and is easy to use from nearby computers. I'm very satisfied once I abandoned the setup QR code and app nonsense. Also don't bother with the included CD."
R1THLTVFM0X4PU,"March 16, 2020",Peterc0527,Verified Purchase,5,MC3224dwe,N/A,0,0,No,"Easy setup, good features",https://www.amazon.com/gp/customer-reviews/R1THLTVFM0X4PU?ie=UTF8&ASIN=B07T1DQNNS,,"We are very low-volume printers. The Lexmark was easy to set up, works well. The apps that go with it (especially Mopria) make printing from tablets and phones easy. There's a Lexmark Scan app that sends the scan to your device instead of requiring a USB drive. My only issue so far is the cost of toner. It's almost as bad as ink-jets. But, the initial toner supply has already lasted quite a while, although we only print a page or two a day."
R2KZ00022SBTIG,"March 3, 2020",Laudel,Verified Purchase,5,MC3224dwe,N/A,0,1,No,Bye Bye Ink!,https://www.amazon.com/gp/customer-reviews/R2KZ00022SBTIG?ie=UTF8&ASIN=B07T1DQNNS,,"If you still have an inkjet printer, stop reading this review, throw it out, and continue reading this when you are done. No more dried up ink cartridges when I used them once. No more time wasted trying nozzle cleaning and head alignment trying to get it to print right. I don't print very often but when I do, I want it to work right the first time without wasting my time. This printer just wakes up and prints with great quality every time."
R1IT939HU05BWH,"February 25, 2020",Enrique A Falcon,Verified Purchase,3,MC3224dwe,N/A,0,1,No,THE INSTALLATION SOFTWARE IS INADEQUATE,https://www.amazon.com/gp/customer-reviews/R1IT939HU05BWH?ie=UTF8&ASIN=B07T1DQNNS,,I bought the printer because of the high quality I got from other printers from Lexmark.The printer itself is excellent. But the installation software is a disaster.The software needed to scan is even worse. I cannot believe a company like Lexmark (IBM) allows this fiasco out in the market.
R1EL7QAMANV6BC,"February 21, 2020",Clement Bence,Verified Purchase,1,MC3224dwe,N/A,0,1,No,No impressed,https://www.amazon.com/gp/customer-reviews/R1EL7QAMANV6BC?ie=UTF8&ASIN=B07T1DQNNS,,I have purchased multiple multi function machines. The software for scanning is really poor compared to HPs that i have used. Complicated and not very user friendly. The first few times i printed the quality wasn't good and it jammed 3 times before working. I would not recommend this printer.
R2YLBSDYV7G3HR,"February 2, 2020",tazzdevil,Verified Purchase,2,MC3224dwe,N/A,0,1,No,Duplex printing was a desaster,https://www.amazon.com/gp/customer-reviews/R2YLBSDYV7G3HR?ie=UTF8&ASIN=B07T1DQNNS,,"The printer setup was a breeze, but the operation fell down when I tried to print double sided. Paper jammed every time I tried to print. An hour plus on the phone was a waste of time as the help lines were useless and did not know how to fix this problem. I am getting a replacement from Amazon so am hoping it works out better. My question is why is it so hard to make a printer that works out of the box?"
R2RKRSTKLWSG8,"January 26, 2020",James Rumberger,Verified Purchase,1,MC3224dwe,N/A,0,1,No,Junk,https://www.amazon.com/gp/customer-reviews/R2RKRSTKLWSG8?ie=UTF8&ASIN=B07T1DQNNS,,Junk does not work wirelessly. So I couldn't print nothing. Do Not buy
R1UAXZ8GZ3SW75,"January 5, 2020",Laurie VanderPloeg,Verified Purchase,5,MC3224dwe,N/A,1,0,No,Great printer,https://www.amazon.com/gp/customer-reviews/R1UAXZ8GZ3SW75?ie=UTF8&ASIN=B07T1DQNNS,,Easy to set up and it works well
R1UQPAQXZO37YD,"December 25, 2019",VinodKumarKp,Vine Customer,3,MC3224dwe,N/A,0,0,No,Costly toner,https://www.amazon.com/gp/customer-reviews/R1UQPAQXZO37YD?ie=UTF8&ASIN=B07T1DQNNS,,"Easy to setup, simply follow the onscreen instructions. Printer is multipurpose with ability to print on both sides, scanning, wireless printing. Prints very fast (Better than my current printer which takes close to 30 seconds to print).Using for it past few months to print personal as well as office related work, so far no issues. The machine came with starter toner with very less ink. Toners are pretty expensive for this printer, costing me close to $75 for each toner.Overall, printer with lot of features but costly toners."
R21CCFM7YSP56N,"March 17, 2020",Jonathan Church,Verified Purchase,1,MB2236adwe,N/A,0,0,No,Terrible,https://www.amazon.com/gp/customer-reviews/R21CCFM7YSP56N?ie=UTF8&ASIN=B07T3HB1VZ,,"Slow as molasses, and then it stopped printing altogether."
RBUXGMDN6YGTX,"March 16, 2020",Frank funaro,Verified Purchase,5,MB2236adwe,N/A,0,0,No,works!,https://www.amazon.com/gp/customer-reviews/RBUXGMDN6YGTX?ie=UTF8&ASIN=B07T3HB1VZ,,"you guys replaced it in a hurry as i wished, it came just like you said, and worked perfectly, i thank you!"
R308K94GIV24YN,"March 14, 2020",Norville Ruland,Verified Purchase,5,MB2236adwe,N/A,1,1,No,very good quality.,https://www.amazon.com/gp/customer-reviews/R308K94GIV24YN?ie=UTF8&ASIN=B07T3HB1VZ,,Was easy to install when I got the right driver. Bought for my mom and here computer is a vista operating system. downloaded the correct driver and worked great. I sell the BSD line of Lexmark and love them. the best for business you can get. The toner return policy is great. I ordered extra toner for this printer and got it the next day.
R3LM2B3Q2I7A8E,"March 11, 2020",LarryN,Verified Purchase,3,MB2236adwe,N/A,0,0,No,over all a B+.,https://www.amazon.com/gp/customer-reviews/R3LM2B3Q2I7A8E?ie=UTF8&ASIN=B07T3HB1VZ,,Does not print envelopes well. wrinkles as envelopes go through the process
R3HA9DR8D3GJ3O,"March 2, 2020",Steve,Verified Purchase,5,MB2236adwe,N/A,0,0,No,Good printer for the price,https://www.amazon.com/gp/customer-reviews/R3HA9DR8D3GJ3O?ie=UTF8&ASIN=B07T3HB1VZ,,This product is quite satisfactory for the price. It does the job and was not overpriced.
R2YSFY28RFE0AU,"February 17, 2020",Yaritza,Verified Purchase,5,MB2236adwe,N/A,0,0,No,Very good,https://www.amazon.com/gp/customer-reviews/R2YSFY28RFE0AU?ie=UTF8&ASIN=B07T3HB1VZ,,Very good product
R25LJ6YTOSYIZH,"February 7, 2020",DJAnderson,Verified Purchase,5,MB2236adwe,N/A,1,0,No,GREAT WIRELESS NETWORK PRINTER,https://www.amazon.com/gp/customer-reviews/R25LJ6YTOSYIZH?ie=UTF8&ASIN=B07T3HB1VZ,,Great wireless network printer - a real work horse!!! Couldn't be happier
R3KUMEIZPC2UEV,"January 31, 2020",Amazon Customer,Verified Purchase,1,MB2236adwe,N/A,0,0,No,Scanning doesn’t work,https://www.amazon.com/gp/customer-reviews/R3KUMEIZPC2UEV?ie=UTF8&ASIN=B07T3HB1VZ,,Doesn’t scan to email correctly
R3CCUT4MYS1FQ5,"January 14, 2020",Alden L Baxter,Verified Purchase,5,MB2236adwe,N/A,0,0,No,Setup via mobile phone was difficult,https://www.amazon.com/gp/customer-reviews/R3CCUT4MYS1FQ5?ie=UTF8&ASIN=B07T3HB1VZ,,Initial set up was challenging. Once done the connection is perfect
R32T82OS84R45R,"January 10, 2020",Patrick K.,Verified Purchase,4,MB2236adwe,N/A,1,0,No,Adequate,https://www.amazon.com/gp/customer-reviews/R32T82OS84R45R?ie=UTF8&ASIN=B07T3HB1VZ,,"There is little to no documentation for the installation of the printer. Very basic software control from the computer after installation. The touchscreen is rather small, but works okay. I give it 4 stars because the print quality is good, as well as adequate functionality ( double-sided printing, document feeder, scan to email...)."
R3FFZYVQBSZU9Z,"March 14, 2020",Marcell Robinson,Verified Purchase,1,MB2236adw,N/A,0,1,No,Did not Work,https://www.amazon.com/gp/customer-reviews/R3FFZYVQBSZU9Z?ie=UTF8&ASIN=B07N27LPPG,,Unit did not work.
R11KPE3MQXB3T7,"March 11, 2020",Amazon Customer,Verified Purchase,1,MB2236adw,N/A,0,0,No,DO NOT BUY. NON STOP PROBLEMS.,https://www.amazon.com/gp/customer-reviews/R11KPE3MQXB3T7?ie=UTF8&ASIN=B07N27LPPG,,"DO NOT BUY. NON STOP PROBLEMS.Once you fix one problem, another occurs and prevents you from printing/scanning/faxing. We first came across the SMTP server issue. We contact support, and after an hour, still no luck. However, we ending fixing it ourselves. Once we got the printer working and onto our network, it continues to show error state when printing to any computer that tries to print to it. Too much maintenance comes with this printer. Do not recommend it."
R2TJU4SF8JIXJK,"February 22, 2020",Kelly Pfister,Verified Purchase,4,MB2236adw,N/A,2,1,No,Lexmark MB2236,https://www.amazon.com/gp/customer-reviews/R2TJU4SF8JIXJK?ie=UTF8&ASIN=B07N27LPPG,,"I like the printer, however I found out after the fact that there is no local scan to PC option and scanning must be done via the cloud. Had I know this, I would have picked a different all-in-one. That being said, I like how this one prints and the fact that it prints double sided. It is also easy to make copies. Update 2/27/20 I figured out that this will scan to your local PC if you use Windows Fax and Scan. Also, there are some open source software scanners that will also allow you to scan on your local PC. I am using NAPS2 and it works great with this."
RSZI0LMXDJZ2R,"January 18, 2020",KK,Verified Purchase,5,MB2236adw,N/A,0,0,No,Good,https://www.amazon.com/gp/customer-reviews/RSZI0LMXDJZ2R?ie=UTF8&ASIN=B07N27LPPG,,Good
RFVZMEDT33NFW,"December 24, 2019",Piyush Patel,Verified Purchase,5,MB2236adw,N/A,0,0,No,All good,https://www.amazon.com/gp/customer-reviews/RFVZMEDT33NFW?ie=UTF8&ASIN=B07N27LPPG,,Good
R33RH2BI744UBU,"December 10, 2019",CJ,Verified Purchase,1,MB2236adw,N/A,0,0,No,Very difficult to install,https://www.amazon.com/gp/customer-reviews/R33RH2BI744UBU?ie=UTF8&ASIN=B07N27LPPG,,"This product is not very intuitive to use like any other printers I've had before. Literally trying to print was the hardest part to do because there's literally no instructions for it. It gives you step by step picture guide on how to unwrap your printer but actually using it, you are on your own. I tried to look at their website but it's just the same video on how to remove a sticker, etc. I am not ignorant about computers and technology but again, the set-up for this printer is ridiculous. Buyer beware."
R3LW0NN16FHC9M,"November 1, 2019",Theresa J.,Unverified,1,MB2236adw,N/A,5,0,No,Scanner functionlity,https://www.amazon.com/gp/customer-reviews/R3LW0NN16FHC9M?ie=UTF8&ASIN=B07N27LPPG,,"Looks good and reads well on Amazon, however this printer is dysfunctional for everyday use. There is no USB port to print to and for scanning you have to open an application even though the printer key pad option actually have a scan prompt cability. When you use that function, it gives you a hard copy of the document. The technical support team lacks the knowledge about the printer functionalities. In fact when they cannot answer a practical question they lie instead. One tech by the name Yury Alexandra Espinosa Piratoba was very dishonest about calling me back.... still waiting. The case number she gave to me does not exit according to another tech support member. The chat request gives an error after submitting"
