id,date,username,stars,model,purchaseType,title,body,url,upvotes,comments,LXKresponded,reply
RHJUG5GHFQ4MN,"June 8, 2020",Sara K.,1,C3326dw,Verified Purchase,Can’t set up with my MacBook Air. Neither can Lexmark!!,On my second hour of support setup for my MacBook Air to connect to this printer. I don’t have an Ethernet cable or a CD drive and the app doesn’t work or recognize the QR Code. This is printer purgatory. Why can’t I just use Bluetooth or why doesn’t it connect with my wireless network. This is absolutely awful.,https://www.amazon.com/gp/customer-reviews/RHJUG5GHFQ4MN?ie=UTF8&ASIN=B07T3H979V,0,0,No,
R25F634E3XAJTM,"May 20, 2020",Katherine Woensdregt,5,C3326dw,Verified Purchase,Great product.,I love this printer. I have the same one at work so of course I would buy it for home. It’s awesome and I highly recommend.,https://www.amazon.com/gp/customer-reviews/R25F634E3XAJTM?ie=UTF8&ASIN=B07T3H979V,0,0,No,
R2XX85HZW87AK6,"May 8, 2020",GAle brenner,2,C3326dw,Verified Purchase,Waiting for the return label,Waiting for the return label,https://www.amazon.com/gp/customer-reviews/R2XX85HZW87AK6?ie=UTF8&ASIN=B07T3H979V,0,0,No,
R20DR76TREEE3W,"May 2, 2020",Ed McGratty,1,C3326dw,Verified Purchase,Unable to return,Am trying to return lexmark printer unopened which arrived yesterday.Return directions to right of my order does not allow me to continueAll of your phones are not in service to help me.,https://www.amazon.com/gp/customer-reviews/R20DR76TREEE3W?ie=UTF8&ASIN=B07T3H979V,0,0,No,
R2QBGWKREWG4CD,"April 22, 2020",Tyler,5,C3326dw,Verified Purchase,Looking for a small color laser printer look here C3326dw,"I need a small printer for the space I was installing it. Finding a color laser printer only is not as easy as you would think. Easy set up comes with Lan, Wifi, USB hook up. Very nice to hook up via lan yet still be able to print from wireless device such as phone. Print quality is probably better than the 4 starts I gave but I have not really tried.",https://www.amazon.com/gp/customer-reviews/R2QBGWKREWG4CD?ie=UTF8&ASIN=B07T3H979V,3,0,No,
RAR1ATI5PNALG,"April 20, 2020",CaroleZoom,3,C3326dw,Unverified,Not recommended,"This printer did not function sufficiently well to be worth the money and has been returned. It was extremely difficult to set up, the controls are not intuitive, there aren't many ways to adjust printer quality and paper thicker than typing paper jams continually. The print quality is very high but I would not recommend this printer.",https://www.amazon.com/gp/customer-reviews/RAR1ATI5PNALG?ie=UTF8&ASIN=B07T3H979V,0,0,No,
R1RMCLLF5SNMNE,"April 1, 2020",Pepper Verde,1,C3326dw,Verified Purchase,Disappointed,Very disappointed in this printer after reading the reviews. Set up the printer and wouldn’t print because of an error. Called Lexmark customer service and was told I was going to have to send it back. Replacement printer From Lexmark is supposed to arrive in 4-5 days. Do t expect to have a brand new printer not work!,https://www.amazon.com/gp/customer-reviews/R1RMCLLF5SNMNE?ie=UTF8&ASIN=B07T3H979V,0,1,Yes,"Thank you for your feedback! Lexmark has rigorous quality control procedures and every device is tested before shipping; however, once it leaves our hands, things can happen that are outside our control and that is unfortunate. We are sorry to hear you had issues out of the box, but are glad you were able to get a replacement printer."
R2O8X35XHSOT92,"March 27, 2020",William F. Stasior,1,C3326dw,Verified Purchase,Printer broke after a short period of light use.  Support hasn't been helpful.,"This seemed like a pretty good printer. It was fast and reliable and while it was very loud when printing, it was silent at all other times. After 5 months of light usage it started printing repeated fat lines of black, magenta, blue, and yellow on every page. It looks more like printing than toner smearing. I tried to contact customer support but there are a lot of roadblocks to getting to an actual person and I don't have time to step through all the hoops so I'm writing it off and buying another brand.",https://www.amazon.com/gp/customer-reviews/R2O8X35XHSOT92?ie=UTF8&ASIN=B07T3H979V,6,1,Yes,"Hi William, Thank you for this review. We strive to deliver high quality and reliable products and hate to hear about the problems you experienced with your C3224 printer.  We're also disappointed that your experience with our help desk wasn't acceptable.  Lexmark tracks the performance of our help desk and maintains a high level of responsiveness.  However, in this instance, we failed and will look into it. We would appreciate a second chance to solve your print quality issue.  If you could, please call 1-800-LEXMARK (1-800-539-6275) Monday through Friday, 8:00am to 9:00pm EST, and select the option for technical support so we can help to get you going again.  Alternatively, we also offer a selection of relevant help videos and documents online.   You can find information on your model if you go to support.lexmark.com and enter your model number ""C3326""."
RI2GVEY8CPMXP,"March 27, 2020",Josh,5,C3326dw,Verified Purchase,Just WOW!!! I love it!,"Stop wasting your time with inkjet printers, laser is the way to go!So far I am loving this printer. Setup was a breeze and I was printing in about 5 mins.",https://www.amazon.com/gp/customer-reviews/RI2GVEY8CPMXP?ie=UTF8&ASIN=B07T3H979V,1,0,No,
R1FZROXOFH46HK,"February 12, 2020",Pen Name,5,C3326dw,Verified Purchase,Great item,"Great item, duplex works great and color quality is great",https://www.amazon.com/gp/customer-reviews/R1FZROXOFH46HK?ie=UTF8&ASIN=B07T3H979V,0,0,No,
R2X54R85BI691R,"June 18, 2020",Tracey Willaman,3,MC3224adwe,Verified Purchase,I find it inconvenient to scan,"I want to be able to load documents into the scanner, use the computer to scan them into a program, maybe manipulate/rename along the way. With this model, you have to set up a shared folder on the computer for the scanner to transfer the image to, or, write it to a USB. Just not convenient....I had trouble getting the file share business to work, the printer just fails with an unhelpful ""unable to connect"" message... It's probably a Windows issue but I've tried all the settings.... rather not have to mess with that.",https://www.amazon.com/gp/customer-reviews/R2X54R85BI691R?ie=UTF8&ASIN=B07T4LGDGQ,0,0,No,
R31LA6KDPCQXMB,"June 10, 2020",David P.,1,MC3224adwe,Verified Purchase,Not worth the money.,Installation CD didn't workNo desktop control panel for the printer/scannerDifficult to setupWiFi still doesn't printStill haven't figured out how to scan to my computer.This is my third Lexmark printer and the worst experience yet.A BIG THUMBS DOWN,https://www.amazon.com/gp/customer-reviews/R31LA6KDPCQXMB?ie=UTF8&ASIN=B07T4LGDGQ,0,0,No,
RJMLZL8RIQKVD,"June 6, 2020",Teresa Sonney,5,MC3224adwe,Verified Purchase,WiFi! And good color,"Great printer, colors are crisp and clean. The WiFi is excellent.",https://www.amazon.com/gp/customer-reviews/RJMLZL8RIQKVD?ie=UTF8&ASIN=B07T4LGDGQ,0,0,No,
R13EKJCL5M3K0E,"June 3, 2020",jkjk93,2,MC3224adwe,Verified Purchase,"If you are not as smart as Einstein, don't bother","Extremely difficult to set up. The entire package provides NO instruction regarding how to set up the printer on PC to print properly. I was expecting something as easy as hitting the add device button in ""printers and scanners"". I was soooo wrong because that didn't work. I tried to research Lexmark website and that also didn't solve the problem. Im taking a break today and trying again tomorrow. If this still doesn't work, I'll return it. Nowadays, things like setting up a printer are supposed to be ""one-click"". Very disappointed in this thing's user-friedliness",https://www.amazon.com/gp/customer-reviews/R13EKJCL5M3K0E?ie=UTF8&ASIN=B07T4LGDGQ,0,1,Yes,Thank you for your review and we are sorry to hear about the challenges you faced with setting up this printer. We’d like to assist you with the setup. You may give us a call at 1-800-LEXMARK (1-800-539-6275) option 1 Monday-Friday 8:00am to 9:00pm EST and have your device up and running. Thank you for bringing this matter to our attention.
RU2STZXE62CNA,"May 30, 2020",Deanna Britt,5,MC3224adwe,Verified Purchase,Quick and Easy Setup!!,This printer was purchased to use at a small church. It was super quick and easy setup!! Took me all of 10 (maybe 15) mins to unbox and setup. Print quality is great.,https://www.amazon.com/gp/customer-reviews/RU2STZXE62CNA?ie=UTF8&ASIN=B07T4LGDGQ,0,0,No,
R3JHVIZ8UBOES8,"May 28, 2020",Mike,5,MC3224adwe,Verified Purchase,Great little MultiFunction,Printer works great. We have used it mostly to scan so far. But good little laser printer. Might need to get a second one.,https://www.amazon.com/gp/customer-reviews/R3JHVIZ8UBOES8?ie=UTF8&ASIN=B07T4LGDGQ,0,0,No,
R3PPTOGTZDPWHH,"May 26, 2020",rahul gaikwad,4,MC3224adwe,Verified Purchase,"Works great on Mac , Best picture quality.","When I read so many negative reviews about this printer I was little skeptical of whether to or not to purchase it. Well, I have used this printer in my office and was blown by the quality of prints it does. One day when I saw a huge discount on 3224awde I just make a purchase blindly and I am glad that I have invested in right thing. Here are some of the pros & cons about this printer.Pros:1. Print quality is best in this class of printer. I have compared it with HP 479fdw and color prints from hp doesn’t even come close to quality of lexmark.2. Color touchscreen provides great advantage of more controlled printing experience.3. Network connectivity and ease of access from ios or android device comes handy during the times when you are on phone and want to print something immediately without starting your laptop.4. It works great with mac.Cons:1. It is super heavy. If you are not taking proper precautions while moving it from one place to another you might break your back or damage printer badly.2. It performs poor with windows and thats why it has been notorious when it comes to reviews. I had to cancel my print jobs many times on windows but small tweaks or a restart resolves the issue.Final thoughts:If you are windows lover and love ease of access you might probably hate some of the complex troubleshooting other Operating Systems involved. Then this is not for you.If you are a techie person and love complex engineering and powerful experience then this printer is for you.Well I had mixed feelings but it hasn’t disappointed me so far. Giving 4 stars for robustness, ruggedness and smart access.",https://www.amazon.com/gp/customer-reviews/R3PPTOGTZDPWHH?ie=UTF8&ASIN=B07T4LGDGQ,0,1,Yes,"Thank you for the feedback. We are happy to hear you are having a good experience using your MC3224. Our team works very hard to deliver products that our customers value and we thank you for taking the time to let us know. If you need further assistance with Windows, please give us a call we are open Monday-Friday, 8:00am to 9:00pm EST at 1-800-LEXMARK (1-800-539-6275) option 1."
R3BTDCAQF0TK2M,"May 22, 2020",Meaghan DeMallie,1,MC3224adwe,Verified Purchase,I HATE THIS PRINTER,"THIS IS THE WORST PRINTER. OH MY GOD.It takes HOURS to print something, it ran through black ink within a month and a half (I don’t print that much), and the ink costs just as much as the printer. I hate this thing so much.",https://www.amazon.com/gp/customer-reviews/R3BTDCAQF0TK2M?ie=UTF8&ASIN=B07T4LGDGQ,0,1,No,
RO0ZX4UV398MV,"May 21, 2020",Janie,3,MC3224adwe,Unverified,"There is no manual for this printer, difficult for older people to use","Bought this printer for my mother but she is used to read manual to understand how to operate everything. This printer does not bring a manual, only a 2 page setup instructions and not detailed. You have to go to the website and search what you need to eventually look through several possible answers...this is not good",https://www.amazon.com/gp/customer-reviews/RO0ZX4UV398MV?ie=UTF8&ASIN=B07T4LGDGQ,0,1,Yes,"We appreciate your feedback as this helps us to get better; thank you for taking the time to write your review. As you said, we do have online How-To videos to help you with the setup. You may also give us a call at 1-800-LEXMARK (1-800-539-6275) Monday-Friday 8:00am to 9:00pm EST, if you need further assistance."
RIHG69SM0SC6W,"May 12, 2020",JF,1,MC3224adwe,Verified Purchase,"Great Printer, when it works","The printer is great and I really like the ease in printing on both sides of the paper. However, the printer frequently goes offline and won't print. I think I've reinstalled the printer 10 times and the inability to have it print on a consistent basis is frustrating beyond words. The printer is offline every time I take my computer out of the house and I have to completely reinstall. The printer asks if you want to use the App to setup the printer, but then asks for information that you can't use with the app. I really do like the printer, but it has caused me so much frustration that I wish I would have bought something else.",https://www.amazon.com/gp/customer-reviews/RIHG69SM0SC6W?ie=UTF8&ASIN=B07T4LGDGQ,0,1,Yes,"Thank you for your review and letting us know you enjoy the ease of the duplex printing feature. We like that feature too, but we do not like you are experiencing issues with your printer going offline. We’ like to help keep you up and running. Please give us a call at 1-800-LEXMARK (1-800-539-6275) Monday-Friday 8:00am to 9:00pm EST so we can further investigate and resolve your issue."
R2ZEIRAIS719HW,"April 12, 2020",Jam,5,MC3326adwe,Vine Customer,Fantastic laser printer!,I work from home and wanted a more professional printer. This one is fantastic! We just plugged it in and hooked it up to the WiFi and go! I can print from my laptop easily or from my iPhone! It’s never jammed or had an issue.,https://www.amazon.com/gp/customer-reviews/R2ZEIRAIS719HW?ie=UTF8&ASIN=B07T5PRRXD,0,0,No,
R1YARC8VJQ6K6I,"February 27, 2020",Margo😇,5,MC3326adwe,Verified Purchase,Great LASER PRINTER! 😃,Love it! 😃Home office & personal use.,https://www.amazon.com/gp/customer-reviews/R1YARC8VJQ6K6I?ie=UTF8&ASIN=B07T5PRRXD,0,0,No,
R1TIU7XDSNYSCQ,"February 4, 2020",Charles Harrison,5,MC3326adwe,Verified Purchase,Works great,"I really like this printer. I liked my last Lexmark, but my wife wanted color, so I bought this one. Works great with good quality print and duplexing.",https://www.amazon.com/gp/customer-reviews/R1TIU7XDSNYSCQ?ie=UTF8&ASIN=B07T5PRRXD,0,0,No,
R1ZJ5A8AGR4EJF,"January 29, 2020",Teresa (ohio),1,MC3326adwe,Unverified,Run!,"This printer is nothing but trouble. It is not user friendly. Our tech provider, along with certified Lexmark techs and I have spent countless man hours trying to get this printer to work correctly and have gotten nowhere. The airprint still doesn't work...at all...and the scanning feature is not working either. I would advise anyone considering purchasing this Lexmark to save your money and look elsewhere. I am so disappointed. Beyond that, I would also add that after yet another 2 hour telephone call to Lexmark yesterday, I have yet to receive the promised return communication from a more advanced tech. Lexmark? Really? You can do better. If there were lemon laws for printers, this one would definitely qualify as a lemon.",https://www.amazon.com/gp/customer-reviews/R1ZJ5A8AGR4EJF?ie=UTF8&ASIN=B07T5PRRXD,2,0,No,
RQ267Y8YK5H6I,"January 20, 2020",Anthony Melton,5,MC3326adwe,Vine Customer,This is now my main printer,I have owned dozens of printers and this is the one I have chosen as my constantly on home printer. Anything other than photos are printed on this printer. Not that it does not print a decent photo but I have a much more expensive professional printer just for photos. I like everything about this printer and it is my current top choice for a home printer. It is dependable and as long as I keep paper in it I can count on it to print whatever I send to it. An absolute recommendation.,https://www.amazon.com/gp/customer-reviews/RQ267Y8YK5H6I?ie=UTF8&ASIN=B07T5PRRXD,0,0,No,
R2ZQGVP8POFMXU,"January 18, 2020",lynda,1,MC3326adwe,Verified Purchase,THIS PRINTER IS A PIECE OF CRAP!!!!,"this is the worst printer i have ever bought- hard to get the paper in, hard to get it to print- the worst piece of crap everand i just bought new cartriges(very expensive) and it says ink supply low when it should be fullgoing back to HP",https://www.amazon.com/gp/customer-reviews/R2ZQGVP8POFMXU?ie=UTF8&ASIN=B07T5PRRXD,0,1,No,
RVP7XWF4RBIQ4,"January 7, 2020",H. Erickson,5,MC3326adwe,Vine Customer,"An excellent laser printer, especially for crafting!","This has been an excellent laser printer so far! We are incredibly pleased with it. Since it arrived and we set it up--which was simple for my husband but he is an IT guy so consider that--we've used it a ton. Probably a good two reams of paper and we've been satisfied with it all.It is an incredibly quick printer and scanner. The print quality is great and the ink never bleeds. I've enjoyed using this printer with my crafts, specifically my waterslide decals, because the laser ink doesn't need to be sealed and doesn't bleed under moisture. It dries quickly and applies precisely.Scanning setup took a bit more effort for me (husband wasn't home) but I got it up and running just fine by myself. The menu is color and so far has worked well, I have no problem operating this printer at all. My multiple devices have paired with it great.As far as laser printers go, and this one also being a color printer, this is an excellent choice for a home or small business printer! I would absolutely recommend it without reservations at this point. Of course, if anything changes I'll update this review accordingly.",https://www.amazon.com/gp/customer-reviews/RVP7XWF4RBIQ4?ie=UTF8&ASIN=B07T5PRRXD,0,0,No,
R1FT7XLJFWCNHR,"December 5, 2019",Marc Murphy,5,MC3326adwe,Verified Purchase,Great MFP with amazing advanced network security settings,The Web Interface for this printer is unlike anything I have ever seen and I'm in this industry. It comes with a small business price tag.......but has enterprise class features and performance. Great Product!,https://www.amazon.com/gp/customer-reviews/R1FT7XLJFWCNHR?ie=UTF8&ASIN=B07T5PRRXD,2,0,No,
R1Q32ICX39T0Z6,"November 6, 2019",tjkindle,1,MC3326adwe,Verified Purchase,nightmare,Nightmare to try an attempt wireless hook up for printing . spent hours on phone with support to no avail.I would recommend to Lexmark to enclose better instructions or don't buy,https://www.amazon.com/gp/customer-reviews/R1Q32ICX39T0Z6?ie=UTF8&ASIN=B07T5PRRXD,8,0,No,
R26MNIOGAQK1A7,"October 29, 2019",bringles,1,MC3326adwe,Verified Purchase,"TONER IS OVER $100 PER COLOR, STAY AWAY","BEWARE, TONER IS OVER $100 FOR EACH COLOR, STAY AWAY",https://www.amazon.com/gp/customer-reviews/R26MNIOGAQK1A7?ie=UTF8&ASIN=B07T5PRRXD,16,1,Yes,"Thank you for your review of the Lexmark MC3326 business color laser MFP.  Lexmark is pleased to provide multiple after market toner offers: A High Yield that has a low operating cost but a higher ticket price OR a lower yield that offers a slightly higher operational cost but is more sensitive to cash flow, with an entry price point well below $100.  The best way to find the correct supplies compatibility is to go to the Lexmark web site – under “Supplies & Accessories”.  Click on “Find Ink & Toner Supplies”.  Select your device type and model # and click “Search”.  You should see a list of supplies for your device. Here is the link to the “Supplies Finder” page: https://www.lexmark.com/US/en/view/Ink%20&%20Toner/catId=cat170003-category"
R146OEM6XV44WL,"June 20, 2020",Kindle Customer,5,MC3224dwe,Verified Purchase,Great printer!,Great printer. A little loud but no complaints.,https://www.amazon.com/gp/customer-reviews/R146OEM6XV44WL?ie=UTF8&ASIN=B07T1DQNNS,0,0,No,
R2XU7HHVZR9NNC,"June 18, 2020",Allar,1,MC3224dwe,Verified Purchase,Does not print consistently,"The quality of the printing is great... when it works. This printer will sometimes print the entire document, usually not print it at all, and occassionally print all but the last page. The printer does not display any errors nor do the computers we print from. Very frustrating!",https://www.amazon.com/gp/customer-reviews/R2XU7HHVZR9NNC?ie=UTF8&ASIN=B07T1DQNNS,0,0,No,
R2H9WELAES1NZD,"June 14, 2020",connell handford,4,MC3224dwe,Verified Purchase,Nada,Home,https://www.amazon.com/gp/customer-reviews/R2H9WELAES1NZD?ie=UTF8&ASIN=B07T1DQNNS,0,0,No,
R2J99PKZET5KEJ,"June 14, 2020",Vyacheslav,5,MC3224dwe,Verified Purchase,Brilliant for that money!,"I've bought it because of money - there's nothing to cover! It was with very interesting price, not all of the reviews were fine - but I've bought it. I can say it was the right way: good quality printing, price of $210, no problems installing it. The only small issue: I've spent 30 ins trying to understand how to connect it to my home WiFi - but right after with the help of Lexmark's mobile set up application it was 2-min deal, just connect to the printer's WiFi from my phone directly - set up home Wifi settings - and that's all! Works fine with laptop (Mac), desktop (win 10) and also mobile printing(from phone) and as well scanning. Really recommend to buy it as a good home all-in-one solution!",https://www.amazon.com/gp/customer-reviews/R2J99PKZET5KEJ?ie=UTF8&ASIN=B07T1DQNNS,0,0,No,
RSGZEVRT61ITQ,"June 14, 2020",red,5,MC3224dwe,Verified Purchase,Super simple and great,Easy start up and works everytime.,https://www.amazon.com/gp/customer-reviews/RSGZEVRT61ITQ?ie=UTF8&ASIN=B07T1DQNNS,0,0,No,
R320IJV36ZUBJI,"June 13, 2020",DaisysMom,1,MC3224dwe,Verified Purchase,Don’t buy this.,Just a printer. Nothing else works.,https://www.amazon.com/gp/customer-reviews/R320IJV36ZUBJI?ie=UTF8&ASIN=B07T1DQNNS,0,0,No,
R10PLFMGK0FQFF,"June 9, 2020",Aliaksandr,5,MC3224dwe,Verified Purchase,Convenient use and compact size,"I'm glad I bought this printer, you can work on it and feel comfortable, compact",https://www.amazon.com/gp/customer-reviews/R10PLFMGK0FQFF?ie=UTF8&ASIN=B07T1DQNNS,0,0,No,
RH6D2MJSOWAH9,"June 8, 2020",D. Thomas,4,MC3224dwe,Verified Purchase,Good for moderate productivity.,"I bought this about 3 months ago and it has really come in handy. The print quality has recently gone downhill, and I think I need to clean the rollers. It would be nice if the point cartridges stayed in good shape over their lifetime, considering how much they cost. Also, this model, mc3224dwe does not accept the high yield cartridges. I learned that the hard way.",https://www.amazon.com/gp/customer-reviews/RH6D2MJSOWAH9?ie=UTF8&ASIN=B07T1DQNNS,0,0,No,
R2EM0IT4JFSXAN,"June 5, 2020",Michelle Rodriguez,5,MC3224dwe,Verified Purchase,Easy,This printer is big. It was very easy to set up. Came with picture instructions. Easy to install software using disc it came with. Also has the option to install software from touch screen. Good print quality. Had to increase the saturation level a little but it was easy. It does scan but there's no scan button. Reach the question section. Someone mentioned a program to make it easy to scan and that's what I use.,https://www.amazon.com/gp/customer-reviews/R2EM0IT4JFSXAN?ie=UTF8&ASIN=B07T1DQNNS,0,0,No,
R1HKTTPTFWCRRI,"June 5, 2020",karen crawford,4,MC3224dwe,Verified Purchase,just what I needed,very easy setup,https://www.amazon.com/gp/customer-reviews/R1HKTTPTFWCRRI?ie=UTF8&ASIN=B07T1DQNNS,0,0,No,
R395FAMTOIDI9S,"June 16, 2020",shirley,1,MB2236adwe,Verified Purchase,This has no color ink,"was not user friendly, no color and could not scan............went back to a HP",https://www.amazon.com/gp/customer-reviews/R395FAMTOIDI9S?ie=UTF8&ASIN=B07T3HB1VZ,0,0,No,
R38IGRSB447FEH,"June 1, 2020",alice omorogbe,2,MB2236adwe,Verified Purchase,CANNOT CONNECT TO LAPTOP,"NOT BEEN ABLE TO USE IT. TRIED FOR HOURS TO CONNECT TO MY HP LAPTOP, BUT NOT SUCCESSFUL",https://www.amazon.com/gp/customer-reviews/R38IGRSB447FEH?ie=UTF8&ASIN=B07T3HB1VZ,0,1,Yes,"We appreciate you taking the time to provide a review. We would like to see if we can assist you, but we need more information in order to help. Please give us a call at 1-800-LEXMARK (1-800-539-6275) Monday-Friday 8:00am to 9:00pm EST. We also have online documentation and helpful videos on your product. You can go Lexmark’s website and type in in your printer model (MB2236adwe) for support."
RAGGS8E14COWT,"May 11, 2020",SV,2,MB2236adwe,Verified Purchase,Difficult to set up without a CD drive on PC.,This printer was a nightmare to set up. I don't have a CD drive on my computer and there are no installation instructions included. The key pad on the screen is too small to use comfortably.,https://www.amazon.com/gp/customer-reviews/RAGGS8E14COWT?ie=UTF8&ASIN=B07T3HB1VZ,0,1,Yes,"Thank you for your feedback regarding the challenge in setting up your printer. We do have instructions available online. You can go to our website and type in your printer model for product manuals and other documentations. You may also contact us at 1-800-LEXMARK (1-800-539-6275) Monday-Friday 8:00am to 9:00pm EST, if you need further assistance."
RXINA0YT2PHPB,"May 7, 2020",Valerie Hester,2,MB2236adwe,Verified Purchase,My need to print on demand,I DIDNT KNOW THIS WASN'T A NORMAL PRINTER LOL I BOUGHT IT THINKING I WILL BE ABLE TO EASILY CONNECT IT TO MY LAPTOP AND START PRINTING SMH DIDNT KNOW THE PRINTER IS WIRELESS AND I'D NEED INTERNET. CANNOT EASILY ACCESS USER'S GUIDE BECAUSE IT DOESNT EVEN COME WITH ONE. I CANT EVEN ACCESS THE IP ADDRESS FOR THIS PRINTER.....THIS PRINTER NEEDS TO COME EQUIPPED WITH A PAPER FORM USER'S MANUAL,https://www.amazon.com/gp/customer-reviews/RXINA0YT2PHPB?ie=UTF8&ASIN=B07T3HB1VZ,0,2,Yes,"Thank you for giving time to provide us your review. We hate to hear about your connectivity issues! Please give us a call at 1-800-LEXMARK (1-800-539-6275) Monday-Friday 8:00am to 9:00pm EST, and we will help you troubleshoot your issue."
